Source,Label,Target
Q73000,Rachel Manber,http://www.wikidata.org/entity/Q102179791
Q73000,Robert James Douglas,http://www.wikidata.org/entity/Q102179777
Q73000,Richard Gene Long,http://www.wikidata.org/entity/Q102179790
Q73000,Robert Trull Ives,http://www.wikidata.org/entity/Q102179786
Q73000,Richard Leroy McKinney,http://www.wikidata.org/entity/Q102179793
Q73000,Terrence M. Bone,http://www.wikidata.org/entity/Q102179773
Q73000,William Enos Bonnice,http://www.wikidata.org/entity/Q102179774
Q73000,Peter Schuchert,http://www.wikidata.org/entity/Q102180694
Q73000,Torsten-Karl Strempel,http://www.wikidata.org/entity/Q102181370
Q73000,Colby Long,http://www.wikidata.org/entity/Q102443338
Q73000,James Demmel,http://www.wikidata.org/entity/Q1680268
Q73000,David Asa Packer,http://www.wikidata.org/entity/Q102266069
Q73000,James Mihalisin,http://www.wikidata.org/entity/Q102266065
Q73000,Shawn James Cokus,http://www.wikidata.org/entity/Q102266067
Q73000,Tal Raviv,http://www.wikidata.org/entity/Q102278329
Q73000,Lars Schewe,http://www.wikidata.org/entity/Q102315936
Q73000,Susanne Mock,http://www.wikidata.org/entity/Q102315934
Q73000,Yael Berstein,http://www.wikidata.org/entity/Q102346687
Q73000,Rolf Schneider,http://www.wikidata.org/entity/Q44317283
Q73000,Olga Holtz,http://www.wikidata.org/entity/Q1699677
Q73000,Martha María Bernal Guillén,http://www.wikidata.org/entity/Q102413011
Q73000,Ruth Ellen Davidson,http://www.wikidata.org/entity/Q102421433
Q73000,Robert Edman,http://www.wikidata.org/entity/Q102433120
Q73000,Andrew John Chan,http://www.wikidata.org/entity/Q102433307
Q73000,Christopher O'Neill,http://www.wikidata.org/entity/Q102434567
Q73000,Jacob Turner,http://www.wikidata.org/entity/Q102442122
Q73000,Brandon Bock,http://www.wikidata.org/entity/Q102443336
Q73000,Jürgen Richter-Gebert,http://www.wikidata.org/entity/Q1717593
Q73000,Zekiye Sahin Eser,http://www.wikidata.org/entity/Q102641353
Q73000,Amanda Cameron,http://www.wikidata.org/entity/Q102759847
Q73000,Paolo Tripoli,http://www.wikidata.org/entity/Q102812125
Q73000,Daniel Irving Bernstein,http://www.wikidata.org/entity/Q102927463
Q73000,Sara Lamboglia,http://www.wikidata.org/entity/Q102941120
Q73000,Ruth Silverman,http://www.wikidata.org/entity/Q48494852
Q73000,Magdalena Zajaczkowska,http://www.wikidata.org/entity/Q103044476
Q73000,Dmitry Vagner,http://www.wikidata.org/entity/Q103104194
Q73000,Michael Ruddy,http://www.wikidata.org/entity/Q103125819
Q73000,Lillian Faye Pasley Simon,http://www.wikidata.org/entity/Q103125870
Q73000,Yuhao Wang,http://www.wikidata.org/entity/Q103130435
Q73000,John Rehbeck,http://www.wikidata.org/entity/Q103151982
Q73000,Benjamin Philip Smith,http://www.wikidata.org/entity/Q103174996
Q73000,Ashleigh Linnea Thomas,http://www.wikidata.org/entity/Q103181297
Q73000,Caprice Stanley,http://www.wikidata.org/entity/Q103245151
Q73000,N. Tenney Peck,http://www.wikidata.org/entity/Q95317041
Q73000,Jonathan Tyler,http://www.wikidata.org/entity/Q103312542
Q102230722,Bernard Dwork,http://www.wikidata.org/entity/Q726692
Q102230722,Mark Kisin,http://www.wikidata.org/entity/Q6768401
Q102230722,William Messing,http://www.wikidata.org/entity/Q2579982
Q102230722,Neal Koblitz,http://www.wikidata.org/entity/Q931472
Q102230722,Benji Fisher,http://www.wikidata.org/entity/Q102169848
Q102230722,Nickolai Ivanov Chavdarov,http://www.wikidata.org/entity/Q102169849
Q102230722,Robert Stephen Sutor,http://www.wikidata.org/entity/Q102230722
Q102230722,Ondrej Šuch,http://www.wikidata.org/entity/Q102241007
Q102230722,Thomas Feng,http://www.wikidata.org/entity/Q102241008
Q102230722,CheeWhye Chin,http://www.wikidata.org/entity/Q102248368
Q102230722,Richard Malcolm Crew,http://www.wikidata.org/entity/Q102271170
Q102230722,Antonio Rojas León,http://www.wikidata.org/entity/Q102273228
Q102230722,Junecue Suh,http://www.wikidata.org/entity/Q102342030
Q102230722,Will Sawin,http://www.wikidata.org/entity/Q61677722
Q102230722,Chris Hall,http://www.wikidata.org/entity/Q5106764
Q102205813,Marvin Minsky,http://www.wikidata.org/entity/Q204815
Q102205813,David Y. Y. Yun,http://www.wikidata.org/entity/Q95765466
Q102205813,Paul S. Wang,http://www.wikidata.org/entity/Q95837546
Q102205813,Joel Moses,http://www.wikidata.org/entity/Q93129
Q102205813,Richard Fateman,http://www.wikidata.org/entity/Q7325629
Q102205813,Barry Zan,http://www.wikidata.org/entity/Q102169556
Q102205813,Barry M. Trager,http://www.wikidata.org/entity/Q102205813
Q102205813,Mohamed Jamil Baddoura,http://www.wikidata.org/entity/Q102225244
Q102205813,Dawson Dean,http://www.wikidata.org/entity/Q102379476
Q102205813,Michael Genesereth,http://www.wikidata.org/entity/Q21191195
Q102205813,Seymour Papert,http://www.wikidata.org/entity/Q335027
Q102205813,Richard E. Zippel,http://www.wikidata.org/entity/Q95308695
Q52513608,Massimiliano Sala,http://www.wikidata.org/entity/Q103813429
Q52513608,Carlo Traverso,http://www.wikidata.org/entity/Q52513608
Q52513608,Oscar Zariski,http://www.wikidata.org/entity/Q381307
Q52513608,Aldo Bodrato,http://www.wikidata.org/entity/Q111542733
Q52513608,Francesco Baldassarri,http://www.wikidata.org/entity/Q5482737
Q52513608,Anna Rimoldi,http://www.wikidata.org/entity/Q102345097
Q52513608,Eleonora Guerrini,http://www.wikidata.org/entity/Q102345095
Q52513608,Emmanuela Orsini,http://www.wikidata.org/entity/Q102345088
Q52513608,Marta Giorgetti,http://www.wikidata.org/entity/Q102345072
Q52513608,Ilaria Simonetti,http://www.wikidata.org/entity/Q102356074
Q52513608,Martino Borello,http://www.wikidata.org/entity/Q102416422
Q52513608,Chiara Marcolla,http://www.wikidata.org/entity/Q102424988
Q52513608,Matteo Piva,http://www.wikidata.org/entity/Q102427099
Q52513608,Federico Pintore,http://www.wikidata.org/entity/Q102433912
Q52513608,Christian Spagnol,http://www.wikidata.org/entity/Q102442329
Q52513608,Claudia Tinnirello,http://www.wikidata.org/entity/Q102442332
Q52513608,Emanuele Bellini,http://www.wikidata.org/entity/Q102442330
Q52513608,Marco Calderini,http://www.wikidata.org/entity/Q102442331
Q52513608,Marco Pellegrini,http://www.wikidata.org/entity/Q102442333
Q52513608,Maria-Laura Torrente,http://www.wikidata.org/entity/Q102565694
Q52513608,Elisa Palezzato,http://www.wikidata.org/entity/Q102670992
Q52513608,Alessio Meneghetti,http://www.wikidata.org/entity/Q102911646
Q52513608,Riccardo Longo,http://www.wikidata.org/entity/Q102911650
Q52513608,Roberto Civino,http://www.wikidata.org/entity/Q102911657
Q52513608,Anna M. Bigatti,http://www.wikidata.org/entity/Q62051641
Q11112511,Konrad Jacobs,http://www.wikidata.org/entity/Q105394
Q11112511,Johannes Blömer,http://www.wikidata.org/entity/Q1476906
Q11112511,Joachim von zur Gathen,http://www.wikidata.org/entity/Q11112511
Q11112511,Peter Bürgisser,http://www.wikidata.org/entity/Q37008968
Q11112511,Joos Ulrich Heintz,http://www.wikidata.org/entity/Q79888550
Q11112511,Yang Zhang,http://www.wikidata.org/entity/Q102310075
Q11112511,Walter Baur,http://www.wikidata.org/entity/Q102176520
Q11112511,Franz Mauch,http://www.wikidata.org/entity/Q102178774
Q11112511,Michael Nüsken,http://www.wikidata.org/entity/Q102178775
Q11112511,Matthias Franz,http://www.wikidata.org/entity/Q102226494
Q11112511,Uday S. Gandbhir,http://www.wikidata.org/entity/Q102235508
Q11112511,Ariane Massae Masuda,http://www.wikidata.org/entity/Q102257144
Q11112511,Rudolf Wüthrich,http://www.wikidata.org/entity/Q102274268
Q11112511,Li Dong,http://www.wikidata.org/entity/Q102351845
Q11112511,Mohammad-Reza Sadeghi,http://www.wikidata.org/entity/Q102306135
Q11112511,Michael Jason Hinek,http://www.wikidata.org/entity/Q102310074
Q11112511,Amin Sakzad,http://www.wikidata.org/entity/Q102361430
Q11112511,Daniel Steven Roche,http://www.wikidata.org/entity/Q102392443
Q11112511,David George Thomson,http://www.wikidata.org/entity/Q102394264
Q11112511,Jason Selby,http://www.wikidata.org/entity/Q102396873
Q11112511,Andrew Arnold,http://www.wikidata.org/entity/Q102498341
Q11112511,Albert Heinle,http://www.wikidata.org/entity/Q102522763
Q11112511,Georgios Tzanakis,http://www.wikidata.org/entity/Q102716435
Q11112511,Lucas da Silva Reis,http://www.wikidata.org/entity/Q102978682
Q11112511,Joseph Haraldson,http://www.wikidata.org/entity/Q103165840
Q11112511,Mustafa Elsheikh,http://www.wikidata.org/entity/Q103165855
Q11112511,Rudolf Mathon,http://www.wikidata.org/entity/Q55412290
Q95837546,Marvin Minsky,http://www.wikidata.org/entity/Q204815
Q95837546,David Y. Y. Yun,http://www.wikidata.org/entity/Q95765466
Q95837546,Paul S. Wang,http://www.wikidata.org/entity/Q95837546
Q95837546,David Cavallo,http://www.wikidata.org/entity/Q10264384
Q95837546,Benjamin Kuipers,http://www.wikidata.org/entity/Q4888930
Q95837546,Bernard Beauzamy,http://www.wikidata.org/entity/Q33112114
Q95837546,Frank Smithies,http://www.wikidata.org/entity/Q5489681
Q95837546,Terry Winograd,http://www.wikidata.org/entity/Q92826
Q95837546,William A. Martin,http://www.wikidata.org/entity/Q8003999
Q95837546,Gerald Jay Sussman,http://www.wikidata.org/entity/Q92981
Q95837546,Carl Hewitt,http://www.wikidata.org/entity/Q93109
Q95837546,Joel Moses,http://www.wikidata.org/entity/Q93129
Q95837546,Carl Engelman,http://www.wikidata.org/entity/Q107502057
Q95837546,Mitchel Resnick,http://www.wikidata.org/entity/Q650983
Q95837546,Bill Gosper,http://www.wikidata.org/entity/Q862150
Q95837546,Richard Fateman,http://www.wikidata.org/entity/Q7325629
Q95837546,Kevin McGee,http://www.wikidata.org/entity/Q102234961
Q95837546,Kauê Cardoso,http://www.wikidata.org/entity/Q102080183
Q95837546,Bruna Santos de Souza,http://www.wikidata.org/entity/Q102112017
Q95837546,Barry M. Trager,http://www.wikidata.org/entity/Q102205813
Q95837546,Mohamed Jamil Baddoura,http://www.wikidata.org/entity/Q102225244
Q95837546,Ira Philip Goldstein,http://www.wikidata.org/entity/Q102234891
Q95837546,Wendell Terry Beyer,http://www.wikidata.org/entity/Q102234886
Q95837546,Uri Wilensky,http://www.wikidata.org/entity/Q102234959
Q95837546,Arnold Koons Griffith,http://www.wikidata.org/entity/Q102234894
Q95837546,Aaron Andre Brandes,http://www.wikidata.org/entity/Q102234958
Q95837546,Carol Strohecker,http://www.wikidata.org/entity/Q102234920
Q95837546,David Williamson Shaffer,http://www.wikidata.org/entity/Q102234954
Q95837546,Michele Joelle Pezet Evard,http://www.wikidata.org/entity/Q102234957
Q95837546,Paula Kay Hooper,http://www.wikidata.org/entity/Q102234955
Q95837546,William Henry Henneman,http://www.wikidata.org/entity/Q102234900
Q95837546,"David Norman Perkins, Jr.",http://www.wikidata.org/entity/Q102239233
Q95837546,Harriet Jane Fell,http://www.wikidata.org/entity/Q102239226
Q95837546,Jean Piaget,http://www.wikidata.org/entity/Q123190
Q95837546,Luiz Emilio Allem,http://www.wikidata.org/entity/Q102367172
Q95837546,Maria Angelica Camargo-Brunetto,http://www.wikidata.org/entity/Q102367174
Q95837546,Barbara White,http://www.wikidata.org/entity/Q102394569
Q95837546,Fernando Colman Tura,http://www.wikidata.org/entity/Q102409819
Q95837546,Eliseu Fritscher,http://www.wikidata.org/entity/Q102431992
Q95837546,Edwina L. Rissland,http://www.wikidata.org/entity/Q97961494
Q95837546,Israel de Souza Rocha,http://www.wikidata.org/entity/Q102433921
Q95837546,Gary Drescher,http://www.wikidata.org/entity/Q5524998
Q95837546,Jonas Szutkoski,http://www.wikidata.org/entity/Q102887763
Q95837546,Rodrigo Orsini Braga,http://www.wikidata.org/entity/Q102911482
Q95837546,Michael Genesereth,http://www.wikidata.org/entity/Q21191195
Q95837546,Sherry Turkle,http://www.wikidata.org/entity/Q52919
Q95837546,Seymour Papert,http://www.wikidata.org/entity/Q335027
Q95837546,Suzanne Massie,http://www.wikidata.org/entity/Q7650914
Q95837546,Richard E. Zippel,http://www.wikidata.org/entity/Q95308695
Q95837546,Elizandro Max Borba,http://www.wikidata.org/entity/Q103335684
Q95837546,Lucélia Kowalski Pinheiro,http://www.wikidata.org/entity/Q103335645
Q95837546,Guilherme Porto,http://www.wikidata.org/entity/Q103335677
Q95837546,Maikon Toledo,http://www.wikidata.org/entity/Q103340973
Q22295796,Robert Schenck,http://www.wikidata.org/entity/Q130807007
Q22295796,Michael Kohlhase,http://www.wikidata.org/entity/Q91233
Q22295796,John Charles Mason,http://www.wikidata.org/entity/Q55988527
Q22295796,Stephen M. Watt,http://www.wikidata.org/entity/Q22295796
Q22295796,Patrick Ion,http://www.wikidata.org/entity/Q19945928
Q22295796,Troels Henriksen,http://www.wikidata.org/entity/Q130807009
Q22295796,Mark Daley,http://www.wikidata.org/entity/Q60634631
Q22295796,Bernard Saint-Donat,http://www.wikidata.org/entity/Q102180133
Q22295796,Monisoye Olorunsola Afolabi,http://www.wikidata.org/entity/Q102244584
Q22295796,Trevor Janathan Smedley,http://www.wikidata.org/entity/Q102244580
Q22295796,Frederick William Chapman,http://www.wikidata.org/entity/Q102262535
Q22295796,Marc Moreno Maza,http://www.wikidata.org/entity/Q102276976
Q22295796,Ha Quang Le,http://www.wikidata.org/entity/Q102315203
Q22295796,Stephen Richard Czapor,http://www.wikidata.org/entity/Q102315202
Q22295796,Évelyne Miot,http://www.wikidata.org/entity/Q102959022
Q310798,Stephen Wolfram,http://www.wikidata.org/entity/Q310798
Q310798,Basshunter,http://www.wikidata.org/entity/Q383541
Q310798,Geoffrey C. Fox,http://www.wikidata.org/entity/Q5534495
Q310798,Scott Aaronson,http://www.wikidata.org/entity/Q4054157
Q310798,Theodore Gray,http://www.wikidata.org/entity/Q4454882
Q310798,Hugo Wolfram,http://www.wikidata.org/entity/Q26997674
Q310798,Sybil Wolfram,http://www.wikidata.org/entity/Q26998179
Q310798,Lex Fridman,http://www.wikidata.org/entity/Q76448707
Q310798,Kate Friedländer,http://www.wikidata.org/entity/Q12282886
Q310798,Conrad Wolfram,http://www.wikidata.org/entity/Q5162640
Q95765466,Marvin Minsky,http://www.wikidata.org/entity/Q204815
Q95765466,David Y. Y. Yun,http://www.wikidata.org/entity/Q95765466
Q95765466,Paul S. Wang,http://www.wikidata.org/entity/Q95837546
Q95765466,Richard Fateman,http://www.wikidata.org/entity/Q7325629
Q95765466,Barry M. Trager,http://www.wikidata.org/entity/Q102205813
Q95765466,Mohamed Jamil Baddoura,http://www.wikidata.org/entity/Q102225244
Q95765466,Michael Genesereth,http://www.wikidata.org/entity/Q21191195
Q95765466,Seymour Papert,http://www.wikidata.org/entity/Q335027
Q95765466,Richard E. Zippel,http://www.wikidata.org/entity/Q95308695
Q102658803,Wang Dongming,http://www.wikidata.org/entity/Q41787507
Q102658803,Charles Ehresmann,http://www.wikidata.org/entity/Q304712
Q102658803,Sen Lin Xu,http://www.wikidata.org/entity/Q102333440
Q102658803,Jinzhao Wu,http://www.wikidata.org/entity/Q102340130
Q102658803,Xiao-Shan Gao,http://www.wikidata.org/entity/Q102557922
Q102658803,Kun Jiang,http://www.wikidata.org/entity/Q102659010
Q102658803,Lihong Zhi,http://www.wikidata.org/entity/Q102658803
