Source,Label,Target
Q102345399,Josep M. Lamarca,http://www.wikidata.org/entity/Q102272916
Q102345399,Josefina Casasayas,http://www.wikidata.org/entity/Q102272921
Q102345399,Regina Martínez,http://www.wikidata.org/entity/Q102272922
Q102345399,Antoni Ferragut,http://www.wikidata.org/entity/Q102307699
Q102345399,Adam Mahdi,http://www.wikidata.org/entity/Q102345399
Q102345399,Yudi Marcela Bolaños,http://www.wikidata.org/entity/Q102410272
Q102345399,Douglas Duarte Novaes,http://www.wikidata.org/entity/Q102431723
Q102345399,Jackson Itikawa,http://www.wikidata.org/entity/Q102579809
Q102345399,Y. Paulina Martínez M.,http://www.wikidata.org/entity/Q102903470
Q102345399,Marc Carbonell,http://www.wikidata.org/entity/Q58492239
Q102229876,Zbigniew Szafraniec,http://www.wikidata.org/entity/Q72046290
Q102229876,Arkadiusz Płoski,http://www.wikidata.org/entity/Q9159783
Q102229876,Carlos Andradas,http://www.wikidata.org/entity/Q30918165
Q102229876,Jacek Bochnak,http://www.wikidata.org/entity/Q102089875
Q102229876,Krzysztof Kurdyka,http://www.wikidata.org/entity/Q102165279
Q102229876,Adam Parusiński,http://www.wikidata.org/entity/Q102229876
Q102229876,Maria Ewa Pliś,http://www.wikidata.org/entity/Q102234251
Q102229876,Zofia Bogumila Denkowska,http://www.wikidata.org/entity/Q102234250
Q102229876,Krystyna Wachta,http://www.wikidata.org/entity/Q102234249
Q102229876,Goulwen Fichou,http://www.wikidata.org/entity/Q102301461
Q102229876,Edward Tutaj,http://www.wikidata.org/entity/Q20830544
Q102229876,Wiesław Pawłucki,http://www.wikidata.org/entity/Q20830519
Q102229876,Fabien Priziac,http://www.wikidata.org/entity/Q102441809
Q102229876,Thierry Limoges,http://www.wikidata.org/entity/Q102441808
Q102229876,Jacek Stasica,http://www.wikidata.org/entity/Q11715589
Q102229876,Tadeusz Ważewski,http://www.wikidata.org/entity/Q323507
Q102229876,Zbigniew Hajto,http://www.wikidata.org/entity/Q48844446
Q96335990,Adel Bouhoula,http://www.wikidata.org/entity/Q96335990
Q102249297,Ileana Streinu,http://www.wikidata.org/entity/Q14263
Q102249297,Stefan Langerman,http://www.wikidata.org/entity/Q56664846
Q102249297,P. A. P. Moran,http://www.wikidata.org/entity/Q3369720
Q102249297,Lei Wang,http://www.wikidata.org/entity/Q102408551
Q102249297,Adrian Dumitrescu,http://www.wikidata.org/entity/Q102249297
Q102249297,Bernard A. Nadel,http://www.wikidata.org/entity/Q102249294
Q102249297,Chi-Yuan Lo,http://www.wikidata.org/entity/Q102249296
Q102249297,Jeffrey Scott Salowe,http://www.wikidata.org/entity/Q102249295
Q102249297,Richard Michael King,http://www.wikidata.org/entity/Q102249298
Q102249297,Jihui Zhao,http://www.wikidata.org/entity/Q102361767
Q102249297,Mudassir Shabbir,http://www.wikidata.org/entity/Q102422736
Q373993,Florin Răducioiu,http://www.wikidata.org/entity/Q358783
Q373993,Emil Kostadinov,http://www.wikidata.org/entity/Q342411
Q373993,Iliyan Kiryakov,http://www.wikidata.org/entity/Q2419917
Q373993,Peter Mikkelsen,http://www.wikidata.org/entity/Q936632
Q373993,Ioan Sabău,http://www.wikidata.org/entity/Q1334250
Q373993,Zapryan Rakov,http://www.wikidata.org/entity/Q10501045
Q373993,Adrian Popescu,http://www.wikidata.org/entity/Q373993
Q373993,Ioan Lupescu,http://www.wikidata.org/entity/Q765199
Q373993,Borislav Mikhailov,http://www.wikidata.org/entity/Q532393
Q373993,Marius Lăcătuș,http://www.wikidata.org/entity/Q539125
Q373993,Emil Săndoi,http://www.wikidata.org/entity/Q1336950
Q373993,Nikolay Iliev,http://www.wikidata.org/entity/Q1339029
Q373993,Georgi Yordanov,http://www.wikidata.org/entity/Q2628915
Q373993,Gheorghe Popescu,http://www.wikidata.org/entity/Q313205
Q373993,Krasimir Balakov,http://www.wikidata.org/entity/Q313380
Q373993,Hristo Stoichkov,http://www.wikidata.org/entity/Q187125
Q373993,Silviu Lung,http://www.wikidata.org/entity/Q941402
Q373993,Dimitar Mladenov,http://www.wikidata.org/entity/Q12278518
Q373993,Gheorghe Hagi,http://www.wikidata.org/entity/Q189892
Q373993,Lyuboslav Penev,http://www.wikidata.org/entity/Q322073
Q373993,Dorinel Munteanu,http://www.wikidata.org/entity/Q433666
Q373993,Dorin Mateuț,http://www.wikidata.org/entity/Q440797
Q373993,Nasko Sirakov,http://www.wikidata.org/entity/Q1366521
Q373993,Petar Hubchev,http://www.wikidata.org/entity/Q1385211
Q373993,Ilie Dumitrescu,http://www.wikidata.org/entity/Q459279
Q373993,Zlatko Yankov,http://www.wikidata.org/entity/Q703696
Q373993,Ion Timofte,http://www.wikidata.org/entity/Q973512
Q373993,Kubilay Türkyılmaz,http://www.wikidata.org/entity/Q366571
Q373993,Christophe Bonvin,http://www.wikidata.org/entity/Q673003
Q373993,Ciriaco Sforza,http://www.wikidata.org/entity/Q372858
Q373993,Alain Sutter,http://www.wikidata.org/entity/Q503421
Q373993,John Blankenstein,http://www.wikidata.org/entity/Q225831
Q373993,Stefan Huber,http://www.wikidata.org/entity/Q670225
Q373993,Stéphane Chapuisat,http://www.wikidata.org/entity/Q313438
Q373993,Beat Sutter,http://www.wikidata.org/entity/Q669009
Q373993,Marc Hottiger,http://www.wikidata.org/entity/Q671196
Q373993,Dominique Herr,http://www.wikidata.org/entity/Q671796
Q373993,Christophe Ohrel,http://www.wikidata.org/entity/Q672051
Q373993,Thomas Bickel,http://www.wikidata.org/entity/Q129467
Q373993,Daniel Timofte,http://www.wikidata.org/entity/Q687969
Q373993,Peter Schepull,http://www.wikidata.org/entity/Q11815911
Q373993,Heinz Hermann,http://www.wikidata.org/entity/Q672952
Q373993,Michael Klein,http://www.wikidata.org/entity/Q670754
Q102425279,Dominique Duval,http://www.wikidata.org/entity/Q102229888
Q102425279,Jean Della Dora,http://www.wikidata.org/entity/Q102229889
Q102425279,Thomas Cluzeau,http://www.wikidata.org/entity/Q102312980
Q102425279,Ainhoa Aparicio Monforte,http://www.wikidata.org/entity/Q102385548
Q102425279,Diatta Niang Daouda,http://www.wikidata.org/entity/Q102396051
Q102425279,Adrien Poteaux,http://www.wikidata.org/entity/Q102425279
Q102425279,Carole El Bacha,http://www.wikidata.org/entity/Q102425280
Q102425279,Hassan El Houari,http://www.wikidata.org/entity/Q102425277
Q102425279,Nicolas Le Roux,http://www.wikidata.org/entity/Q102425276
Q102425279,Suzy S. Maddah,http://www.wikidata.org/entity/Q102425275
Q102425279,Eckhard Pfluegel,http://www.wikidata.org/entity/Q102425647
Q102425279,Achref Jalouli,http://www.wikidata.org/entity/Q102425961
Q102425279,Esteban Segura Ugalde,http://www.wikidata.org/entity/Q102425960
Q102193711,Juris Hartmanis,http://www.wikidata.org/entity/Q92628
Q102193711,Agnes Szanto,http://www.wikidata.org/entity/Q102193711
Q102193711,Devdatt Padmakar Dubhashi,http://www.wikidata.org/entity/Q102195113
Q102193711,Kjartan Stefansson,http://www.wikidata.org/entity/Q102195114
Q102193711,Arthur Neal Glew,http://www.wikidata.org/entity/Q102253272
Q102193711,David Spencer Pearson,http://www.wikidata.org/entity/Q102253426
Q102193711,Sarah Spence Adams,http://www.wikidata.org/entity/Q102255674
Q102193711,Douglas John Ierardi,http://www.wikidata.org/entity/Q102266885
Q102193711,Christopher Hardin,http://www.wikidata.org/entity/Q102298553
Q102193711,Kamal Aboul-Hosn,http://www.wikidata.org/entity/Q102312170
Q102193711,Matthew T. Dickerson,http://www.wikidata.org/entity/Q102356704
Q102193711,James Worthington,http://www.wikidata.org/entity/Q102364046
Q102193711,Nils Klarlund,http://www.wikidata.org/entity/Q102390556
Q102193711,Alexa Sharp,http://www.wikidata.org/entity/Q102391758
Q102193711,Hubie Chen,http://www.wikidata.org/entity/Q102392627
Q102193711,Jean-Baptiste Jeannin,http://www.wikidata.org/entity/Q102417133
Q102193711,Hamid Krim,http://www.wikidata.org/entity/Q102776104
Q102193711,Jonathan D Hauenstein,http://www.wikidata.org/entity/Q61824117
Q102193711,Bradley Tanner Vander Zanden,http://www.wikidata.org/entity/Q103272635
Q102622598,Pedro Luis García Pérez,http://www.wikidata.org/entity/Q25422991
Q102622598,Antonio Valdés,http://www.wikidata.org/entity/Q102353268
Q102622598,Luis Miguel Pozo,http://www.wikidata.org/entity/Q102353270
Q102622598,Marco Castrillón,http://www.wikidata.org/entity/Q102353271
Q102622598,María Eugenia Rosado,http://www.wikidata.org/entity/Q102353272
Q102622598,Roberto Ferreiro,http://www.wikidata.org/entity/Q102353269
Q102622598,Rafael Santamaría Sánchez,http://www.wikidata.org/entity/Q102364480
Q102622598,Víctor Gonzalo Fernández-Mateos,http://www.wikidata.org/entity/Q102392371
Q102622598,Ángel María Martín del Rey,http://www.wikidata.org/entity/Q102595963
Q102622598,Agustín Marcelo,http://www.wikidata.org/entity/Q102622598
Q102622598,Raúl Durán-Díaz,http://www.wikidata.org/entity/Q102622569
Q102987746,David Harel,http://www.wikidata.org/entity/Q2920599
Q102987746,Michael A. Harrison,http://www.wikidata.org/entity/Q16729674
Q102987746,Vered Gafni,http://www.wikidata.org/entity/Q102236489
Q102987746,Doron Friedman,http://www.wikidata.org/entity/Q102435783
Q102987746,Aharon Abadi,http://www.wikidata.org/entity/Q102987746
Q102987746,Amnon H. Eden,http://www.wikidata.org/entity/Q95348783
Q102110313,Wolfgang Vogel,http://www.wikidata.org/entity/Q114092
Q102110313,Sonja Petrović,http://www.wikidata.org/entity/Q102340857
Q102110313,Aida Maraj,http://www.wikidata.org/entity/Q102110313
Q102110313,Rachelle Renee Bouchat,http://www.wikidata.org/entity/Q102340505
Q102110313,Erik Stokes,http://www.wikidata.org/entity/Q102341386
Q102110313,Philip Busse,http://www.wikidata.org/entity/Q102341385
Q102110313,David Cook II,http://www.wikidata.org/entity/Q102401001
Q102110313,William Robinson,http://www.wikidata.org/entity/Q102647045
Q102110313,Nicholas Armenoff,http://www.wikidata.org/entity/Q102647038
Q102110313,Sema Güntürkün,http://www.wikidata.org/entity/Q102647053
Q102110313,Stephen Sturgeon,http://www.wikidata.org/entity/Q102647085
Q102110313,Dennis Moore,http://www.wikidata.org/entity/Q103360381
Q102385548,Delphine Boucher,http://www.wikidata.org/entity/Q102229887
Q102385548,Jean Moulin-Ollagnier,http://www.wikidata.org/entity/Q102229879
Q102385548,Jean Della Dora,http://www.wikidata.org/entity/Q102229889
Q102385548,Anne Fredet,http://www.wikidata.org/entity/Q102254105
Q102385548,Thomas Cluzeau,http://www.wikidata.org/entity/Q102312980
Q102385548,Primitivo Belén Acosta-Humánez,http://www.wikidata.org/entity/Q102353123
Q102385548,Ainhoa Aparicio Monforte,http://www.wikidata.org/entity/Q102385548
Q102385548,Diatta Niang Daouda,http://www.wikidata.org/entity/Q102396051
Q102385548,Adrien Poteaux,http://www.wikidata.org/entity/Q102425279
Q102385548,Carole El Bacha,http://www.wikidata.org/entity/Q102425280
Q102385548,Hassan El Houari,http://www.wikidata.org/entity/Q102425277
Q102385548,Nicolas Le Roux,http://www.wikidata.org/entity/Q102425276
Q102385548,Suzy S. Maddah,http://www.wikidata.org/entity/Q102425275
Q102385548,Eckhard Pfluegel,http://www.wikidata.org/entity/Q102425647
Q102385548,Achref Jalouli,http://www.wikidata.org/entity/Q102425961
Q102385548,Esteban Segura Ugalde,http://www.wikidata.org/entity/Q102425960
Q105949,Hermann Irving Schlesinger,http://www.wikidata.org/entity/Q481291
Q105949,Ryōji Noyori,http://www.wikidata.org/entity/Q157210
Q105949,Kenzō Tange,http://www.wikidata.org/entity/Q151794
Q105949,Ei-ichi Negishi,http://www.wikidata.org/entity/Q105927
Q105949,Roderick MacKinnon,http://www.wikidata.org/entity/Q211482
Q105949,Akira Suzuki,http://www.wikidata.org/entity/Q105949
Q105949,Dan Shechtman,http://www.wikidata.org/entity/Q44111
Q105949,Richard F. Heck,http://www.wikidata.org/entity/Q106471
Q105949,Archimedes,http://www.wikidata.org/entity/Q8739
Q105949,Frederick R. Jensen,http://www.wikidata.org/entity/Q110911112
Q105949,Yoon Nung-min,http://www.wikidata.org/entity/Q8055205
Q105949,Motoko Satō,http://www.wikidata.org/entity/Q11383920
Q105949,Norio Miyaura,http://www.wikidata.org/entity/Q111142759
Q105949,Leo Esaki,http://www.wikidata.org/entity/Q179852
Q105949,John E. Walker,http://www.wikidata.org/entity/Q235184
Q105949,Kazuki Agarie,http://www.wikidata.org/entity/Q11527570
Q105949,Makoto Kobayashi,http://www.wikidata.org/entity/Q202164
Q105949,Gunnar Öquist,http://www.wikidata.org/entity/Q5619165
Q105949,Takuzo Aida,http://www.wikidata.org/entity/Q7678657
Q89081286,Florian Leese,http://www.wikidata.org/entity/Q42544864
Q89081286,Eric Harvey,http://www.wikidata.org/entity/Q51149353
Q89081286,Jeremy J Piggott,http://www.wikidata.org/entity/Q59683268
Q89081286,Jonathan F Jupke,http://www.wikidata.org/entity/Q90412866
Q89081286,Alessandro Manfrin,http://www.wikidata.org/entity/Q61093918
Q89081286,Ralf B. Schäfer,http://www.wikidata.org/entity/Q47817227
Q89081286,Akira Terui,http://www.wikidata.org/entity/Q89081286
Q89081286,Noël P D Juvigny-Khenafou,http://www.wikidata.org/entity/Q98207675
Q89081286,Verena C Schreiner,http://www.wikidata.org/entity/Q58972366
Q102924276,Bassam Mourad,http://www.wikidata.org/entity/Q102425469
Q102924276,Alain Bretto,http://www.wikidata.org/entity/Q102924276
Q102924276,Hassan Abbas,http://www.wikidata.org/entity/Q103342365
Q102379263,Gilles Lachaud,http://www.wikidata.org/entity/Q102312312
Q102379263,Majid Farhadi Sangdehi,http://www.wikidata.org/entity/Q102345880
Q102379263,Alain Couvreur,http://www.wikidata.org/entity/Q102379263
Q4705670,Alexander Grothendieck,http://www.wikidata.org/entity/Q77141
Q4705670,Adalbert Kerber,http://www.wikidata.org/entity/Q102117448
Q4705670,Gérard Gonzalez-Sprinberg,http://www.wikidata.org/entity/Q102181917
Q4705670,Daniel Alibert,http://www.wikidata.org/entity/Q102184487
Q4705670,Georges Maltsiniotis,http://www.wikidata.org/entity/Q102230498
Q4705670,Alain Bruguières,http://www.wikidata.org/entity/Q102291850
Q4705670,André Galligo,http://www.wikidata.org/entity/Q102361513
Q4705670,Fouad El Zein,http://www.wikidata.org/entity/Q102374758
Q4705670,Víctor González-Aguilera,http://www.wikidata.org/entity/Q102420283
Q4705670,Laurent Demonet,http://www.wikidata.org/entity/Q102437795
Q4705670,Arnaud Beauville,http://www.wikidata.org/entity/Q691176
Q4705670,Jean Verdier,http://www.wikidata.org/entity/Q50299450
Q4705670,Alain Lascoux,http://www.wikidata.org/entity/Q4705670
Q4706277,Denis Mareschal,http://www.wikidata.org/entity/Q59220783
Q4706277,Filip Ilievski,http://www.wikidata.org/entity/Q100107129
Q4706277,Fausto Giunchiglia,http://www.wikidata.org/entity/Q62559872
Q4706277,Flávio Soares Correa da Silva,http://www.wikidata.org/entity/Q106975641
Q4706277,Marta Sabou,http://www.wikidata.org/entity/Q57063455
Q4706277,Ludwig Wittgenstein,http://www.wikidata.org/entity/Q9391
Q4706277,Sara Magliacane,http://www.wikidata.org/entity/Q113955057
Q4706277,Louise A Dennis,http://www.wikidata.org/entity/Q80203810
Q4706277,S. Barry Cooper,http://www.wikidata.org/entity/Q7387391
Q4706277,Roger Evans,http://www.wikidata.org/entity/Q102302435
Q4706277,Žarko Mijajlović,http://www.wikidata.org/entity/Q102111111
Q4706277,Raymond A. Cuninghame-Green,http://www.wikidata.org/entity/Q102189780
Q4706277,A. D. Smaill,http://www.wikidata.org/entity/Q102233297
Q4706277,Paul Hudson Stanford,http://www.wikidata.org/entity/Q102255590
Q4706277,Edward Carter,http://www.wikidata.org/entity/Q102302428
Q4706277,H. P. (Paul) Williams,http://www.wikidata.org/entity/Q102267680
Q4706277,Martin Löb,http://www.wikidata.org/entity/Q68539
Q4706277,John Atkinson,http://www.wikidata.org/entity/Q102302423
Q4706277,Andrew Bowles,http://www.wikidata.org/entity/Q102302424
Q4706277,Alistair Knott,http://www.wikidata.org/entity/Q102302453
Q4706277,Hua Cheng,http://www.wikidata.org/entity/Q102302429
Q4706277,Hasan Kamal,http://www.wikidata.org/entity/Q102302446
Q4706277,Jean Carletta,http://www.wikidata.org/entity/Q102302427
Q4706277,Jeremy Crowe,http://www.wikidata.org/entity/Q102302431
Q4706277,Nikiforos Karamanis,http://www.wikidata.org/entity/Q102302447
Q4706277,Saad Al-Jabri,http://www.wikidata.org/entity/Q102302422
Q4706277,Thomas Khabaza,http://www.wikidata.org/entity/Q102302450
Q4706277,Corin Gurr,http://www.wikidata.org/entity/Q102302894
Q4706277,Daniel Sheridan,http://www.wikidata.org/entity/Q102314649
Q4706277,Brahim Hnich,http://www.wikidata.org/entity/Q102351655
Q4706277,Filip Marić,http://www.wikidata.org/entity/Q102353585
Q4706277,Ronald (Ronny) Maria Siebes,http://www.wikidata.org/entity/Q102357126
Q4706277,Manfred W.M.M. Aben,http://www.wikidata.org/entity/Q102358784
Q4706277,Ewen Denney,http://www.wikidata.org/entity/Q102393522
Q4706277,John William Charnley,http://www.wikidata.org/entity/Q102403156
Q4706277,Alison Pease,http://www.wikidata.org/entity/Q102404735
Q4706277,Ramin Ramezani,http://www.wikidata.org/entity/Q102428024
Q4706277,Roger F. Wheeler,http://www.wikidata.org/entity/Q102430487
Q4706277,Szymon Klarman,http://www.wikidata.org/entity/Q102440319
Q4706277,Michael Cook,http://www.wikidata.org/entity/Q103004904
Q4706277,Paul Andrew Chircop,http://www.wikidata.org/entity/Q102652206
Q4706277,Simon Mackenzie,http://www.wikidata.org/entity/Q102674823
Q4706277,Martin Aleksandrov,http://www.wikidata.org/entity/Q102940436
Q4706277,Graham Steel,http://www.wikidata.org/entity/Q102997857
Q4706277,Monika Maidl,http://www.wikidata.org/entity/Q102997837
Q4706277,Alexis Richardson,http://www.wikidata.org/entity/Q103009313
Q4706277,Katherine Eastaughffe,http://www.wikidata.org/entity/Q103009297
Q4706277,Ralph Loader,http://www.wikidata.org/entity/Q103009322
Q4706277,Kamran Najeebullah,http://www.wikidata.org/entity/Q103034933
Q4706277,Gavin Keighren,http://www.wikidata.org/entity/Q103035766
Q4706277,Alan Bundy,http://www.wikidata.org/entity/Q4706277
Q4706277,Xue Li,http://www.wikidata.org/entity/Q117084673
Q14491910,Martin Davis,http://www.wikidata.org/entity/Q1239172
Q14491910,François Trèves,http://www.wikidata.org/entity/Q1451207
Q14491910,William Chauvenet,http://www.wikidata.org/entity/Q1457743
Q14491910,Viral B. Shah,http://www.wikidata.org/entity/Q29589104
Q14491910,Bjorn Poonen,http://www.wikidata.org/entity/Q879454
Q14491910,Harold P. Boas,http://www.wikidata.org/entity/Q477821
Q14491910,Jeff Bezanson,http://www.wikidata.org/entity/Q20630572
Q14491910,J. Michael Steele,http://www.wikidata.org/entity/Q11104994
